phase_combined,theta_t_combined,theta_t_combined_fit,phase_natural,theta_t_Natural,theta_t_Natural_fit,phase_induced,theta_t_induced,theta_t_induced_fit
2.280796267,3.818832,6.572729888,3.667781149,8.648082,9.056266,,,
2.283937859,3.731232,6.64721451,3.672342741,8.737784,9.03331,,,
2.287079452,3.81046,6.722759477,3.676901192,8.87999,9.010165,,,
2.290221044,3.8087,6.799359995,3.681462785,8.997643,8.986833,,,
2.293362637,3.822633,6.877011157,3.686024377,8.983146,8.963314,,,
2.29650423,3.635427,6.955707946,3.69058597,8.907841,8.939608,,,
2.299645822,3.68241,7.035445237,3.695147562,8.822343,8.915716,,,
2.302787415,3.66309,7.116217793,3.699706013,8.797359,8.891639,,,
2.305929008,3.469132,7.198020271,3.704267606,8.683158,8.867377,,,
2.3090706,3.030603,7.280847219,3.708829198,8.501642,8.842931,,,
2.312212193,2.430505,7.364693075,3.713390791,8.249068,8.8183,,,
2.315353786,1.879113,7.449552173,3.717952383,8.059617,8.793486,,,
2.318495378,1.613501,7.535418736,3.722510834,7.945661,8.768489,,,
2.321636971,1.395412,7.622286885,3.727072427,7.938348,8.743309,,,
2.324778564,1.356962,7.710150632,3.731634019,8.071176,8.717947,,,
2.327920156,1.55669,7.799003885,3.736195612,8.489176,8.692405,,,
2.331061749,1.742442,7.888840446,3.740757204,8.694727,8.666681,,,
2.334203342,2.542724,7.979654013,3.745315655,8.649905,8.640777,,,
2.337344934,3.2103,8.071438182,3.749877248,8.509329,8.614693,,,
2.340486527,4.054381,8.164186444,3.75443884,8.356435,8.58843,,,
2.34362812,4.926328,8.257892186,3.759000433,8.12055,8.561988,,,
2.346769712,5.599434,8.352548697,3.763562026,7.699842,8.535368,,,
2.349911305,5.720519,8.44814916,3.768120476,7.472574,8.50857,,,
2.353052898,6.208429,8.54468666,3.772682069,7.293572,8.481595,,,
2.35619449,6.696631,8.642154182,3.777243662,7.070003,8.454444,,,
2.359336083,7.159991,8.740544608,3.781805254,6.89201,8.427117,,,
2.362477675,7.558298,8.839850724,3.786366847,6.756122,8.399615,,,
2.365619268,7.886865,8.940065217,3.790925298,6.662011,8.371938,,,
2.368760861,8.140017,9.041180675,3.79548689,6.547533,8.344086,,,
2.371902453,8.102611,9.143189589,3.800048483,6.524246,8.316061,,,
2.375044046,8.204095,9.246084356,3.804610075,6.511126,8.287863,,,
2.378185639,8.327113,9.349857274,3.809171668,6.505572,8.259493,,,
2.381327231,8.565259,9.454500547,3.813730119,6.439652,8.23095,,,
2.384468824,8.866867,9.560006284,3.818291711,6.22697,8.202237,,,
2.387610417,9.201442,9.666366501,3.822853304,5.91206,8.173353,,,
2.390752009,9.547913,9.773573122,3.827414896,5.630943,8.144298,,,
2.393893602,9.982691,9.881617975,3.831976489,5.418875,8.115074,,,
2.397035195,10.345459,9.9904928,3.83653494,5.302868,8.085682,,,
2.400176787,10.639191,10.10018924,3.841096532,5.267803,8.056121,,,
2.40331838,10.854809,10.21069886,3.845658125,5.342574,8.026392,,,
2.406459973,11.105776,10.32201313,3.850219717,5.437895,7.996497,,,
2.409601565,11.066242,10.43412341,3.85478131,5.607797,7.966435,,,
2.412743158,11.26646,10.54702101,3.859339761,5.869128,7.936207,,,
2.415884751,11.30464,10.66069713,3.863901353,6.202515,7.905814,,,
2.419026343,11.460377,10.77514288,3.868462946,6.552427,7.875257,,,
2.422167936,10.346362,10.8903493,3.873024538,6.908404,7.844536,,,
2.425309529,9.901902,11.00630733,3.877586131,7.228558,7.813651,,,
2.428451121,9.840969,11.12300784,3.882144582,7.513074,7.782604,,,
2.431592714,9.557343,11.2404416,3.886706174,7.662446,7.751395,,,
2.434734307,9.39168,11.35859932,3.891267767,7.764017,7.720025,,,
2.437875899,9.310335,11.4774716,3.895829359,7.850383,7.688494,,,
2.441017492,9.102049,11.59704899,3.900390952,7.918917,7.656803,,,
2.444159084,9.246575,11.71732193,3.904949403,8.113577,7.624953,,,
2.447300677,11.419672,11.8382808,3.909510995,8.259607,7.592944,,,
2.45044227,11.808666,11.95991589,3.914072588,8.519337,7.560778,,,
2.453583862,12.173097,12.08221744,3.918634181,8.732789,7.528453,,,
2.456725455,12.65321,12.20517558,3.923195773,8.963429,7.495973,,,
2.459867048,13.107486,12.32878037,3.927754224,9.15017,7.463336,,,
2.46300864,13.627188,12.45302181,3.932315817,9.198027,7.430544,,,
2.466150233,14.201119,12.57788983,3.936877409,9.145866,7.397597,,,
2.469291826,13.545544,12.70337425,3.941439002,9.068419,7.364497,,,
2.472433418,14.192859,12.82946486,3.946000594,8.997442,7.331243,,,
2.475575011,14.853814,12.95615136,3.950559045,8.694485,7.297836,,,
2.478716604,15.419122,13.08342337,3.955120638,8.533998,7.264278,,,
2.481858196,15.799999,13.21127047,3.95968223,8.173241,7.230569,,,
2.484999789,16.094704,13.33968214,3.964243823,7.753248,7.196709,,,
2.488141382,16.453098,13.46864781,3.968805415,7.327683,7.162699,,,
2.491282974,16.908357,13.59815684,3.973363866,7.220804,7.128541,,,
2.494424567,17.43656,13.72819852,3.977925459,6.985244,7.094234,,,
2.49756616,17.992686,13.85876208,3.982487051,7.10201,7.059779,,,
2.500707752,18.512247,13.98983669,3.987048644,6.94156,7.025178,,,
2.503849345,18.963618,14.12141145,3.991610236,6.722811,6.99043,,,
2.506990938,19.299383,14.25347539,3.996168687,6.25373,6.955537,,,
2.51013253,19.600654,14.3860175,4.00073028,6.118144,6.920499,,,
2.513274123,19.948499,14.51902669,4.005291872,6.075596,6.885318,,,
2.516415716,20.172031,14.65249183,4.009853465,6.011953,6.849993,,,
2.519557308,20.562639,14.78640172,4.014415057,5.936788,6.814525,,,
2.522698901,20.48135,14.9207451,4.018973508,5.885762,6.778916,,,
2.525840493,20.720865,15.05551066,4.023535101,5.799888,6.743165,,,
2.528982086,20.661174,15.19068703,4.028096693,5.647159,6.707274,,,
2.532123679,20.899597,15.32626281,4.032658286,5.485557,6.671244,,,
2.535265271,20.994056,15.4622265,4.037219878,5.36518,6.635075,,,
2.538406864,21.095597,15.59856659,4.041778329,5.274732,6.598768,,,
2.541548457,21.32608,15.7352715,4.046339922,5.201606,6.562323,,,
2.544690049,21.759391,15.87232961,4.050901514,5.085192,6.525742,,,
2.547831642,22.151179,16.00972924,4.055463107,4.925943,6.489025,,,
2.550973235,22.636799,16.14745867,4.060024699,4.746254,6.452174,,,
2.554114827,22.937015,16.28550613,4.06458315,4.609786,6.415187,,,
2.55725642,23.243995,16.4238598,4.069144743,4.493221,6.378068,,,
2.560398013,23.44902,16.56250783,4.073706336,4.507016,6.340816,,,
2.563539605,23.855723,16.70143831,4.078267928,4.596845,6.303431,,,
2.566681198,24.344505,16.84063929,4.082829521,4.694766,6.265916,,,
2.569822791,24.834051,16.9800988,4.087387972,4.900738,6.22827,,,
2.572964383,25.276207,17.11980479,4.091949564,5.068037,6.190495,,,
2.576105976,25.686905,17.2597452,4.096511157,5.215464,6.152591,,,
2.579247569,26.121646,17.39990793,4.101072749,5.665678,6.114558,,,
2.582389161,26.65211,17.54028083,4.105634342,5.761319,6.076399,,,
2.585530754,27.133035,17.68085173,4.110192793,5.837888,6.038113,,,
2.588672347,27.583622,17.8216084,4.114754385,5.945071,5.999702,,,
2.591813939,27.906371,17.96253861,4.119315978,6.053583,5.961165,,,
2.594955532,28.055733,18.10363007,4.12387757,6.19842,5.922505,,,
2.598097125,28.038816,18.24487046,4.128439163,6.258467,5.883721,,,
2.601238717,27.745416,18.38624745,4.132997614,5.983353,5.844815,,,
2.60438031,27.64922,18.52774865,4.137559206,6.058625,5.805788,,,
2.607521902,27.609197,18.66936168,4.142120799,6.227087,5.766639,,,
2.610663495,27.414129,18.81107409,4.146682391,6.394095,5.727371,,,
2.613805088,27.367915,18.95287343,4.151243984,6.576893,5.687983,,,
2.61694668,27.434274,19.09474723,4.155802435,6.756099,5.648477,,,
2.620088273,27.436461,19.23668297,4.160364027,6.925075,5.608854,,,
2.623229866,27.849182,19.37866813,4.16492562,7.096334,5.569113,,,
2.626371458,28.214269,19.52069016,4.169487212,7.488115,5.529257,,,
2.629513051,28.726679,19.66273648,4.174048805,7.645586,5.489286,,,
2.632654644,29.44343,19.80479452,4.178607256,7.649644,5.449201,,,
2.635796236,29.878223,19.94685165,4.183168848,7.353931,5.409002,,,
2.638937829,30.101157,20.08889525,4.187730441,7.226259,5.368691,,,
2.642079422,30.387139,20.23091269,4.192292033,7.102707,5.328268,,,
2.645221014,30.606932,20.3728913,4.196853626,6.968331,5.287734,,,
2.648362607,30.592027,20.5148184,4.201412077,6.746222,5.24709,,,
2.6515042,30.340412,20.65668133,4.205973669,6.801186,5.206337,,,
2.654645792,29.979976,20.79846737,4.210535262,6.527603,5.165476,,,
2.657787385,29.61087,20.94016383,4.215096854,6.303801,5.124507,,,
2.660928978,29.242233,21.08175799,4.219658447,6.083445,5.083431,,,
2.66407057,28.978972,21.22323712,4.224216898,5.937137,5.04225,,,
2.667212163,28.877774,21.36458849,4.22877849,5.869433,5.000964,,,
2.670353756,28.536404,21.50579936,4.233340083,5.773355,4.959573,,,
2.673495348,28.220115,21.646857,4.237901676,5.650363,4.91808,,,
2.676636941,27.987009,21.78774865,4.242463268,5.482712,4.876484,,,
2.679778534,27.977313,21.92846156,4.247021719,5.255348,4.834787,,,
2.682920126,28.170442,22.06898299,4.251583312,5.022078,4.792989,,,
2.686061719,28.457374,22.20930018,4.256144904,4.675954,4.751091,,,
2.689203311,28.791109,22.34940038,4.260706497,4.247246,4.709095,,,
2.692344904,29.203163,22.48927085,4.265268089,3.782512,4.667001,,,
2.695486497,29.702874,22.62889884,4.26982654,3.382275,4.624809,,,
2.698628089,30.217068,22.7682716,4.274388133,2.824998,4.582521,,,
2.701769682,30.613337,22.90737641,4.278949725,2.448532,4.540138,,,
2.704911275,30.904785,23.04620053,4.283511318,1.94953,4.497661,,,
2.708052867,30.929966,23.18473124,4.28807291,1.396598,4.455089,,,
2.71119446,30.702438,23.32295583,4.292631361,0.956451,4.412425,,,
2.714336053,30.273277,23.4608616,4.297192954,0.705505,4.36967,,,
2.717477645,29.745532,23.59843585,4.301754546,0.841264,4.326823,,,
2.720619238,29.152826,23.7356659,4.306316139,0.934157,4.283887,,,
2.723760831,28.552576,23.87253909,4.310877731,1.084362,4.240861,,,
2.726902423,27.863123,24.00904277,4.315436182,1.229039,4.197747,,,
2.730044016,27.203734,24.14516429,4.319997775,1.402652,4.154545,,,
2.733185609,26.730792,24.28089104,4.324559367,1.596822,4.111258,,,
2.736327201,26.374926,24.41621041,4.32912096,1.853556,4.067884,,,
2.739468794,26.088923,24.55110983,4.333682552,2.191557,4.024426,,,
2.742610387,25.858365,24.68557673,4.338241003,2.436778,3.980884,,,
2.745751979,25.664522,24.81959857,4.342802596,2.59525,3.93726,,,
2.748893572,25.485896,24.95316282,4.347364188,2.806533,3.893553,,,
2.752035165,25.369939,25.086257,4.351925781,2.844016,3.849766,,,
2.755176757,25.387609,25.21886863,4.356487373,3.047819,3.805898,,,
2.75831835,25.609096,25.35098526,4.361045824,2.921594,3.761951,,,
2.761459943,25.978266,25.48259448,4.365607417,2.547939,3.717926,,,
2.764601535,26.419237,25.6136839,4.370169009,2.458856,3.673824,,,
2.767743128,26.875617,25.74424115,4.374730602,2.433293,3.629645,,,
2.77088472,27.358664,25.87425389,4.379292195,2.456027,3.585391,,,
2.774026313,27.855195,26.00370984,4.383850645,2.515867,3.541062,,,
2.777167906,28.366779,26.13259673,4.388412238,2.573543,3.496659,,,
2.780309498,28.904764,26.26090231,4.392973831,2.433422,3.452183,,,
2.783451091,29.401063,26.38861438,4.397535423,2.579876,3.407636,,,
2.786592684,29.693734,26.51572079,4.402097016,2.913854,3.363018,,,
2.789734276,29.722084,26.64220941,4.406655467,3.281139,3.31833,,,
2.792875869,29.454119,26.76806814,4.411217059,3.681415,3.273573,,,
2.796017462,28.925998,26.89328493,4.415778652,3.875001,3.228747,,,
2.799159054,28.27738,27.01784778,4.420340244,3.953457,3.183855,,,
2.802300647,27.710076,27.14174471,4.424901837,3.991108,3.138896,,,
2.80544224,26.162886,27.26496379,4.429460288,3.972168,3.093872,,,
2.808583832,27.00426,27.38749315,4.43402188,3.910002,3.048783,,,
2.811725425,26.927156,27.50932093,4.438583473,3.739807,3.003632,,,
2.814867018,26.987293,27.63043535,4.443145065,3.723473,2.958417,,,
2.81800861,27.138801,27.75082465,4.447706658,3.421708,2.913141,,,
2.821150203,27.324564,27.87047715,4.452265109,3.13051,2.867805,,,
2.824291796,27.563076,27.98938117,4.456826701,2.969511,2.822408,,,
2.827433388,27.828876,28.10752512,4.461388294,2.889462,2.776953,,,
2.830574981,28.075611,28.22489746,4.465949886,2.909871,2.731441,,,
2.833716574,28.293567,28.34148667,4.470511479,3.009041,2.685871,,,
2.836858166,28.571217,28.4572813,4.47506993,3.167471,2.640246,,,
2.839999759,28.668819,28.57226998,4.479631522,3.312554,2.594565,,,
2.843141351,28.649633,28.68644135,4.484193115,3.452763,2.548831,,,
2.846282944,28.43775,28.79978413,4.488754707,3.504204,2.503044,,,
2.849424537,28.146096,28.9122871,4.4933163,3.432531,2.457204,,,
2.852566129,27.92837,29.02393909,4.497874751,3.295232,2.411313,,,
2.855707722,27.898816,29.13472898,4.502436343,3.067075,2.365373,,,
2.858849315,27.928448,29.24464573,4.506997936,2.766049,2.319383,,,
2.861990907,27.892916,29.35367835,4.511559528,2.402745,2.273344,,,
2.8651325,27.746585,29.4618159,4.516121121,2.041831,2.227259,,,
2.868274093,27.38384,29.56904754,4.520679572,1.746092,2.181127,,,
2.871415685,25.657955,29.67536244,4.525241164,1.532368,2.134949,,,
2.874557278,25.503467,29.78074988,4.529802757,1.383863,2.088728,,,
2.877698871,25.348075,29.8851992,4.534364349,1.346266,2.042463,,,
2.880840463,25.291946,29.98869977,4.538925942,1.419505,1.996155,,,
2.883982056,25.283836,30.09124107,4.543484393,1.528313,1.949806,,,
2.887123649,25.224411,30.19281263,4.548045985,1.389636,1.903416,,,
2.890265241,25.100559,30.29340405,4.552607578,1.512831,1.856986,,,
2.893406834,24.982473,30.39300501,4.557169171,1.592798,1.810518,,,
2.896548427,24.836914,30.49160525,4.561730763,1.634945,1.764013,,,
2.899690019,24.840407,30.58919458,4.566289214,1.663712,1.71747,,,
2.902831612,24.875554,30.6857629,4.570850807,1.705439,1.670892,,,
2.905973205,24.991913,30.78130016,4.575412399,1.974965,1.624279,,,
2.909114797,25.138924,30.87579641,4.579973992,1.985221,1.577632,,,
2.91225639,25.304455,30.96924177,4.584535584,1.883932,1.530953,,,
2.915397983,25.491639,31.06162641,4.589094035,1.810329,1.484241,,,
2.918539575,25.719379,31.15294063,4.593655628,1.664637,1.437499,,,
2.921681168,25.986039,31.24317475,4.59821722,1.503804,1.390727,,,
2.92482276,26.272936,31.33231922,4.602778813,1.340896,1.343926,,,
2.927964353,26.615452,31.42036453,4.607340405,1.164904,1.297097,,,
2.931105946,26.97882,31.50730129,4.611898856,1.006418,1.250241,,,
2.934247538,27.32727,31.59312015,4.616460449,-1.406547,1.203358,,,
2.937389131,27.636491,31.67781188,4.621022041,-1.368107,1.156451,,,
2.940530724,27.8477,31.76136731,4.625583634,-1.264296,1.10952,,,
2.943672316,29.876232,31.84377737,4.630145226,0.863845,1.062566,,,
2.946813909,30.103399,31.92503307,4.634703677,0.730088,1.015589,,,
2.949955502,30.293143,32.00512549,4.63926527,0.949448,0.968592,,,
2.953097094,30.453308,32.08404583,4.643826862,1.23456,0.921574,,,
2.956238687,30.561647,32.16178536,4.648388455,1.566022,0.874537,,,
2.95938028,28.354013,32.23833543,4.652950047,1.836057,0.827482,,,
2.962521872,28.276932,32.31368748,4.657508498,1.903963,0.78041,,,
2.965663465,28.224502,32.38783307,4.662070091,2.102862,0.733321,,,
2.968805058,28.229945,32.46076382,4.666631683,1.985278,0.686218,,,
2.97194665,28.294021,32.53247145,4.671193276,1.898275,0.6391,,,
2.975088243,30.761769,32.60294777,4.675754868,1.64066,0.591968,,,
2.978229836,30.837491,32.67218469,4.680313319,1.258042,0.544825,,,
2.981371428,30.987441,32.74017422,4.684874912,-0.74761,0.49767,,,
2.984513021,31.217422,32.80690845,4.689436504,-1.09965,0.450504,,,
2.987654614,31.545034,32.87237958,4.693998097,-1.434043,0.40333,,,
2.990796206,31.984964,32.93657988,4.69855969,-1.682794,0.356146,,,
2.993937799,32.486141,32.99950175,4.70311814,-1.516877,0.308956,,,
2.997079392,32.982419,33.06113767,4.707679733,-1.557422,0.261759,,,
3.000220984,33.417072,33.12148022,4.712241326,0.259907,0.214556,,,
3.003362577,33.737873,33.18052208,4.716802918,0.235028,0.16735,,,
3.006504169,33.966655,33.23825603,4.721364511,0.076256,0.120139,,,
3.009645762,34.042461,33.29467494,4.725922962,-0.076696,0.072926,,,
3.012787355,33.9632,33.34977181,4.730484554,-0.175339,0.025712,,,
3.015928947,33.720447,33.40353971,4.735046147,-0.314029,-0.021503,,,
3.01907054,33.349013,33.45597183,4.739607739,-0.581552,-0.068717,,,
3.022212133,32.877833,33.50706146,4.744169332,-0.926599,-0.11593,,,
3.025353725,32.338147,33.55680199,4.748727783,-1.265422,-0.163141,,,
3.028495318,31.806747,33.60518691,4.753289375,-1.582259,-0.210348,,,
3.031636911,31.337766,33.65220982,4.757850968,-1.899881,-0.257551,,,
3.034778503,30.93859,33.69786444,4.76241256,-2.159051,-0.304749,,,
3.037920096,30.617174,33.74214456,4.766974153,-3.964997,-0.35194,,,
3.041061689,30.395439,33.78504412,4.771532604,-3.977945,-0.399124,,,
3.044203281,30.265774,33.82655713,4.776094196,-3.910931,-0.446299,,,
3.047344874,30.135554,33.86667773,4.780655789,-3.808029,-0.493465,,,
3.050486467,30.074468,33.90540016,4.785217381,-3.669096,-0.540621,,,
3.053628059,30.072936,33.94271876,4.789778974,-3.649688,-0.587766,,,
3.056769652,30.041051,33.97862801,4.794337425,-3.333674,-0.634899,,,
3.059911245,27.207562,34.01312246,4.798899017,-2.950343,-0.682018,,,
3.063052837,27.235516,34.04619679,4.80346061,-2.625119,-0.729123,,,
3.06619443,27.214321,34.0778458,4.808022202,-2.458561,-0.776213,,,
3.069336023,27.129485,34.10806439,4.812583795,-2.467831,-0.823287,,,
3.072477615,27.044214,34.13684756,4.817142246,-2.617083,-0.870343,,,
3.075619208,26.978535,34.16419045,4.821703838,-2.775175,-0.917382,,,
3.078760801,26.934501,34.19008829,4.826265431,-2.850248,-0.964401,,,
3.081902393,26.834939,34.21453643,4.830827023,-2.567441,-1.011401,,,
3.085043986,26.755586,34.23753033,4.835388616,-2.531543,-1.058379,,,
3.088185578,29.624691,34.25906557,4.839947067,-2.497966,-1.105335,,,
3.091327171,29.517768,34.27913785,4.844508659,-2.467528,-1.152269,,,
3.094468764,29.521243,34.29774297,4.849070252,-2.460396,-1.199178,,,
3.097610356,29.623046,34.31487686,4.853631844,-2.438898,-1.246062,,,
3.100751949,29.865333,34.33053554,4.858193437,-2.77639,-1.292921,,,
3.103893542,30.176626,34.34471518,4.862751888,-2.988633,-1.339752,,,
3.107035134,30.497069,34.35741205,4.867313481,-3.11603,-1.386556,,,
3.110176727,30.777702,34.36862253,4.871875073,-3.644874,-1.433331,,,
3.11331832,30.980906,34.37834312,4.876436666,-4.130643,-1.480076,,,
3.116459912,31.139673,34.38657045,4.880998258,-4.424771,-1.52679,,,
3.119601505,31.327706,34.39330125,4.885556709,-4.482201,-1.573472,,,
3.122743098,31.408232,34.39853238,4.890118302,-4.387137,-1.620122,,,
3.12588469,31.381652,34.40226083,4.894679894,-4.246447,-1.666738,,,
3.129026283,31.319124,34.40448366,4.899241487,-4.394883,-1.713319,,,
3.132167876,31.171502,34.40519812,4.903803079,-4.27968,-1.759865,,,
3.135309468,30.972772,34.40440151,4.90836153,-4.04579,-1.806374,,,
3.138451061,27.549383,34.4020913,4.912923123,-3.323149,-1.852845,,,
3.141592654,27.361474,34.39826505,4.917484715,-2.950872,-1.899278,,,
3.144734246,27.143368,34.39292046,4.922046308,-2.695922,-1.945672,,,
3.147875839,26.928189,34.38605534,4.9266079,-2.588698,-1.992025,,,
3.151017432,26.721285,34.37766761,4.931166351,-2.933501,-2.038336,,,
3.154159024,26.61517,34.36775532,4.935727944,-3.483945,-2.084605,,,
3.157300617,26.474048,34.35631666,4.940289536,-4.380865,-2.130831,,,
3.16044221,28.833138,34.34334991,4.944851129,-5.013554,-2.177012,,,
3.163583802,28.570066,34.32885349,4.949412721,-5.553062,-2.223148,,,
3.166725395,28.239229,34.31282593,4.953971172,-5.971936,-2.269238,,,
3.169866987,27.893122,34.29526589,4.958532765,-6.213704,-2.31528,,,
3.17300858,27.606738,34.27617216,4.963094357,-6.296698,-2.361275,,,
3.176150173,27.483428,34.25554362,4.96765595,-6.24698,-2.40722,,,
3.179291765,25.449931,34.2333793,4.972217542,-6.103586,-2.453115,,,
3.182433358,25.589774,34.20967834,4.976775993,-5.936853,-2.498959,,,
3.185574951,25.793973,34.18444002,4.981337586,-5.637151,-2.544751,,,
3.188716543,26.062203,34.15766372,4.985899178,-5.33064,-2.59049,,,
3.191858136,26.356747,34.12934896,4.990460771,-5.130434,-2.636176,,,
3.194999729,26.716629,34.09949535,4.995022363,-4.960329,-2.681806,,,
3.198141321,27.056337,34.06810267,4.999580814,-4.851016,-2.727381,,,
3.201282914,27.315543,34.03517078,5.004142407,-4.893158,-2.772899,,,
3.204424507,27.412187,34.0006997,5.008703999,-5.035954,-2.818359,,,
3.207566099,27.24733,33.96468953,5.013265592,-5.163661,-2.86376,,,
3.210707692,26.984177,33.92714054,5.017827185,-5.284487,-2.909102,,,
3.213849285,26.58587,33.88805307,5.022385635,-5.430273,-2.954383,,,
3.216990877,26.138646,33.84742764,5.026947228,-5.777035,-2.999603,,,
3.22013247,25.659911,33.80526484,5.031508821,-6.07326,-3.044761,,,
3.223274063,25.280087,33.76156542,5.036070413,-6.284698,-3.089855,,,
3.226415655,24.825827,33.71633023,5.040632006,-6.37024,-3.134885,,,
3.229557248,24.413413,33.66956026,5.045190457,-6.390449,-3.179849,,,
3.232698841,24.110264,33.6212566,5.049752049,-6.327895,-3.224748,,,
3.235840433,23.989577,33.57142048,5.054313642,-6.214219,-3.269579,,,
3.238982026,23.982842,33.52005326,5.058875234,-6.048133,-3.314343,,,
3.242123619,24.036838,33.46715639,5.063436827,-5.836956,-3.359037,,,
3.245265211,24.085626,33.41273147,5.067995278,-5.470767,-3.403661,,,
3.248406804,24.152315,33.35678021,5.07255687,-4.927436,-3.448215,,,
3.251548396,24.250245,33.29930446,5.077118463,-4.41317,-3.492697,,,
3.254689989,24.293564,33.24030616,5.081680055,-3.509322,-3.537106,,,
3.257831582,24.427307,33.17978739,5.086241648,-3.200221,-3.581442,,,
3.260973174,24.530525,33.11775036,5.090800099,-3.131224,-3.625703,,,
3.264114767,24.552782,33.05419739,5.095361691,-3.23122,-3.669889,,,
3.26725636,26.364053,32.98913091,5.099923284,-3.365183,-3.713998,,,
3.270397952,26.361283,32.92255349,5.104484876,-3.451219,-3.75803,,,
3.273539545,26.321645,32.85446782,5.109046469,-3.65064,-3.801984,,,
3.276681138,26.421863,32.7848767,5.11360492,-3.737507,-3.845858,,,
3.27982273,26.384815,32.71378304,5.118166512,-3.991459,-3.889653,,,
3.282964323,26.141313,32.64118991,5.122728105,-4.351699,-3.933367,,,
3.286105916,24.226192,32.56710045,5.127289697,-4.731791,-3.976999,,,
3.289247508,23.970907,32.49151795,5.13185129,-4.940139,-4.020548,,,
3.292389101,23.853756,32.41444583,5.136409741,-4.86054,-4.064013,,,
3.295530694,23.873141,32.33588759,5.140971333,-4.712375,-4.107394,,,
3.298672286,23.935317,32.25584688,5.145532926,-4.670466,-4.15069,,,
3.301813879,23.991048,32.17432745,5.150094518,-4.819471,-4.193899,,,
3.304955472,23.939543,32.09133319,5.154656111,-5.066417,-4.237021,,,
3.308097064,23.829939,32.00686809,5.159214562,-5.41882,-4.280055,,,
3.311238657,23.728406,31.92093626,5.163776154,-5.855991,-4.322999,,,
3.31438025,23.755136,31.83354193,5.168337747,-6.452022,-4.365854,,,
3.317521842,23.875196,31.74468944,5.17289934,-7.215457,-4.408618,,,
3.320663435,23.99459,31.65438326,5.177460932,-8.00519,-4.45129,,,
3.323805027,23.998371,31.56262797,5.182019383,-8.74088,-4.493869,,,
3.32694662,23.851782,31.46942825,5.186580976,-9.251921,-4.536355,,,
3.330088213,23.611226,31.37478893,5.191142568,-9.535271,-4.578747,,,
3.333229805,23.332357,31.27871492,5.195704161,-9.647759,-4.621043,,,
3.336371398,23.170403,31.18121127,5.200265753,-9.552341,-4.663243,,,
3.339512991,25.187174,31.08228312,5.204824204,-9.37423,-4.705346,,,
3.342654583,25.014368,30.98193574,5.209385797,-9.000225,-4.747352,,,
3.345796176,22.713379,30.88017452,5.213947389,-8.4077,-4.789258,,,
3.348937769,22.603752,30.77700494,5.218508982,-7.701509,-4.831065,,,
3.352079361,22.509754,30.67243261,5.223070574,-7.107799,-4.872771,,,
3.355220954,22.403293,30.56646325,5.227629025,-6.697445,-4.914376,,,
3.358362547,22.280395,30.45910269,5.232190618,-6.355859,-4.955879,,,
3.361504139,22.145082,30.35035686,5.23675221,-6.080412,-4.997278,,,
3.364645732,22.020888,30.24023181,5.241313803,-5.945183,-5.038574,,,
3.367787325,21.891213,30.12873371,5.245875395,-5.918219,-5.079764,,,
3.370928917,21.878411,30.01586882,5.250433846,-6.077949,-5.120849,,,
3.37407051,21.984421,29.90164352,5.254995439,-6.072096,-5.161828,,,
3.377212103,22.098507,29.78606429,5.259557031,-6.270599,-5.202699,,,
3.380353695,24.298347,29.66913774,5.264118624,-6.344739,-5.243461,,,
3.383495288,24.270327,29.55087056,5.268680216,-6.174224,-5.284115,,,
3.386636881,24.260098,29.43126956,5.273238667,-5.854766,-5.324659,,,
3.389778473,24.345054,29.31034165,5.27780026,-5.668919,-5.365092,,,
3.392920066,24.471281,29.18809385,5.282361852,-5.600459,-5.405413,,,
3.396061659,24.486084,29.0645333,5.286923445,-5.552564,-5.445622,,,
3.399203251,24.503025,28.93966721,5.291485037,-5.423678,-5.485717,,,
3.402344844,24.298081,28.81350291,5.296043488,-5.165557,-5.525699,,,
3.405486436,24.011925,28.68604785,5.300605081,-4.870082,-5.565565,,,
3.408628029,23.457794,28.55730957,5.305166673,-4.638107,-5.605316,,,
3.411769622,22.89028,28.4272957,5.309728266,-4.580594,-5.64495,,,
3.414911214,22.354688,28.29601398,5.314289858,-4.766605,-5.684466,,,
3.418052807,19.970489,28.16347226,5.318848309,-5.18429,-5.723864,,,
3.4211944,19.584783,28.02967848,5.323409902,-6.009133,-5.763143,,,
3.424335992,19.280696,27.89464067,5.327971494,-6.468855,-5.802303,,,
3.427477585,19.194579,27.75836699,5.332533087,-6.747371,-5.841341,,,
3.430619178,19.276041,27.62086566,5.33709468,-6.939741,-5.880258,,,
3.43376077,19.386805,27.48214502,5.34165313,-6.935405,-5.919052,,,
3.436902363,19.431069,27.3422135,5.346214723,-6.975371,-5.957724,,,
3.440043956,19.440046,27.20107963,5.350776316,-7.068076,-5.996271,,,
3.443185548,21.050964,27.05875204,5.355337908,-6.952962,-6.034694,,,
3.446327141,21.221029,26.91523943,5.359899501,-6.708021,-6.072991,,,
3.449468734,21.502598,26.77055061,5.364457952,-6.366845,-6.111162,,,
3.452610326,22.028713,26.6246945,5.369019544,-5.96019,-6.149205,,,
3.455751919,22.386598,26.47768008,5.373581137,-5.617848,-6.187121,,,
3.458893512,22.572306,26.32951644,5.378142729,-5.339121,-6.224908,,,
3.462035104,22.567682,26.18021276,5.382704322,-4.975094,-6.262565,,,
3.465176697,22.581653,26.0297783,5.387262773,-4.833003,-6.300092,,,
