time,theta_t,theta_t_fit
0.868,-5.733177,-3.27265622
0.869,-5.601915,-3.239512356
0.87,-5.632978,-3.206265358
0.871,-5.809404,-3.172916283
0.872,-6.167371,-3.139466193
0.873,-6.449862,-3.105916154
0.874,-6.709104,-3.072267233
0.875,-7.0877,-3.038520502
0.876,-7.145542,-3.004677035
0.877,-7.190495,-2.970737909
0.878,-7.172476,-2.936704206
0.879,-7.135016,-2.902577008
0.88,-6.798696,-2.868357402
0.881,-6.407337,-2.834046477
0.882,-5.648649,-2.799645326
0.883,-5.178819,-2.765155045
0.884,-4.78991,-2.73057673
0.885,-4.41453,-2.695911483
0.886,-4.280015,-2.661160408
0.887,-4.175674,-2.62632461
0.888,-4.08354,-2.5914052
0.889,-4.02702,-2.556403288
0.89,-3.979578,-2.521319989
0.891,-3.987508,-2.48615642
0.892,-4.125787,-2.4509137
0.893,-4.325434,-2.415592952
0.894,-4.616782,-2.3801953
0.895,-4.893245,-2.34472187
0.896,-5.063606,-2.309173793
0.897,-5.023239,-2.2735522
0.898,-4.991739,-2.237858225
0.899,-4.868105,-2.202093004
0.9,-4.654762,-2.166257675
0.901,-4.401491,-2.130353381
0.902,-4.068481,-2.094381264
0.903,-3.58942,-2.058342469
0.904,-3.016192,-2.022238144
0.905,-2.521366,-1.986069437
0.906,-2.166189,-1.949837501
0.907,-1.919611,-1.913543489
0.908,-1.808538,-1.877188556
0.909,-1.807408,-1.84077386
0.91,-1.85936,-1.80430056
0.911,-2.151026,-1.767769817
0.912,-2.233726,-1.731182795
0.913,-2.331362,-1.694540658
0.914,-2.326222,-1.657844573
0.915,-2.079485,-1.621095708
0.916,-1.736123,-1.584295232
0.917,-1.469568,-1.547444318
0.918,-1.029103,-1.510544139
0.919,-0.797619,-1.47359587
0.92,-0.629758,-1.436600686
0.921,-0.70142,-1.399559766
0.922,-0.666678,-1.362474288
0.923,-0.629489,-1.325345434
0.924,-0.568197,-1.288174386
0.925,-0.363596,-1.250962327
0.926,-0.322198,-1.213710442
0.927,-0.297009,-1.176419916
0.928,-0.32592,-1.139091937
0.929,-0.414806,-1.101727693
0.93,-0.569191,-1.064328374
0.931,-0.544639,-1.026895171
0.932,-0.523092,-0.989429275
0.933,-0.48345,-0.951931878
0.934,-0.866102,-0.914404176
0.935,-1.005645,-0.876847362
0.936,-1.164138,-0.839262632
0.937,-1.21385,-0.801651184
0.938,-1.094439,-0.764014213
0.939,-0.865005,-0.726352919
0.94,-0.576858,-0.6886685
0.941,-0.4417,-0.650962156
0.942,-0.446139,-0.613235088
0.943,-0.542232,-0.575488497
0.944,-0.615671,-0.537723584
0.945,-0.561908,-0.499941552
0.946,-0.482847,-0.462143604
0.947,-0.396186,-0.424330942
0.948,-0.389348,-0.386504772
0.949,-0.438473,-0.348666296
0.95,-0.471455,-0.31081672
0.951,-0.416461,-0.272957248
0.952,-0.176095,-0.235089087
0.953,0.092545,-0.197213441
0.954,0.368223,-0.159331517
0.955,0.668657,-0.12144452
0.956,0.942378,-0.083553657
0.957,1.177722,-0.045660133
0.958,1.475128,-0.007765156
0.959,1.747327,0.030130068
0.96,2.008025,0.068024333
0.961,2.240532,0.105916432
0.962,2.418178,0.14380516
0.963,2.459864,0.181689309
0.964,2.34031,0.219567674
0.965,2.233156,0.257439048
0.966,2.421406,0.295302227
0.967,2.507706,0.333156004
0.968,2.763232,0.370999174
0.969,3.001312,0.408830533
0.97,3.127493,0.446648877
0.971,3.574773,0.484453001
0.972,3.983621,0.522241701
0.973,4.424174,0.560013775
0.974,7.867495,0.59776802
0.975,8.444735,0.635503235
0.976,8.719643,0.673218217
0.977,9.236078,0.710911766
0.978,8.802228,0.748582682
0.979,7.948941,0.786229766
0.98,4.263397,0.823851819
0.981,3.637644,0.861447644
0.982,3.094125,0.899016043
0.983,2.642149,0.93655582
0.984,2.270039,0.974065781
0.985,2.040748,1.011544731
0.986,2.05694,1.048991476
0.987,2.31273,1.086404826
0.988,2.633529,1.123783588
0.989,2.990475,1.161126573
0.99,3.304439,1.198432592
0.991,3.592345,1.235700456
0.992,3.81667,1.27292898
0.993,4.024033,1.310116979
0.994,4.215071,1.347263268
0.995,4.327549,1.384366665
0.996,4.223411,1.421425988
0.997,4.049291,1.458440058
0.998,3.810457,1.495407697
0.999,3.573167,1.532327726
1,3.422251,1.569198972
1.001,3.356951,1.60602026
1.002,3.427755,1.642790418
1.003,3.405968,1.679508275
1.004,3.356868,1.716172662
1.005,3.201505,1.752782413
1.006,2.965695,1.789336361
1.007,3.040826,1.825833342
1.008,2.864793,1.862272196
1.009,2.758632,1.898651761
1.01,2.413587,1.934970879
1.011,2.339049,1.971228395
1.012,2.28008,2.007423154
1.013,2.51143,2.043554004
1.014,2.575583,2.079619793
1.015,2.683934,2.115619375
1.016,2.938475,2.151551603
1.017,3.335069,2.187415333
1.018,3.847282,2.223209423
1.019,4.407618,2.258932734
1.02,4.978309,2.294584128
1.021,5.411463,2.330162471
1.022,5.545889,2.365666629
1.023,5.805186,2.401095473
1.024,6.117266,2.436447874
1.025,6.092882,2.471722708
1.026,5.966889,2.50691885
1.027,7.858228,2.54203518
1.028,7.540613,2.577070581
1.029,7.194899,2.612023937
1.03,6.855882,2.646894135
1.031,6.541481,2.681680065
1.032,6.239834,2.71638062
1.033,5.947103,2.750994695
1.034,5.768855,2.785521188
1.035,5.737442,2.819958999
1.036,5.808254,2.854307032
1.037,5.798558,2.888564194
1.038,5.639016,2.922729395
1.039,5.377256,2.956801546
1.04,5.142879,2.990779562
1.041,5.063203,3.024662363
1.042,4.88741,3.058448868
1.043,5.247488,3.092138004
1.044,5.637137,3.125728696
1.045,5.914143,3.159219876
1.046,6.502185,3.192610477
1.047,6.738002,3.225899437
1.048,7.02227,3.259085695
1.049,7.178648,3.292168196
1.05,7.379332,3.325145885
1.051,7.37517,3.358017713
1.052,7.177068,3.390782633
1.053,6.915902,3.423439602
1.054,6.812891,3.455987582
1.055,6.851263,3.488425534
1.056,6.997482,3.520752427
1.057,7.211969,3.552967232
1.058,7.573111,3.585068922
1.059,7.67757,3.617056476
1.06,8.055689,3.648928876
1.061,8.434919,3.680685106
1.062,8.847353,3.712324156
1.063,9.238386,3.743845019
1.064,9.479857,3.775246691
1.065,9.581291,3.806528171
1.066,9.293226,3.837688466
1.067,8.807436,3.868726581
1.068,8.182588,3.89964153
1.069,7.58348,3.930432327
1.07,7.084053,3.961097993
1.071,6.749655,3.991637552
1.072,6.485159,4.022050031
1.073,6.331613,4.052334461
1.074,6.284893,4.08248988
1.075,6.378255,4.112515326
1.076,6.596637,4.142409843
1.077,6.942687,4.172172481
1.078,7.391786,4.201802291
1.079,7.914928,4.231298331
1.08,8.384477,4.26065966
1.081,9.009812,4.289885345
1.082,9.162111,4.318974455
1.083,9.181467,4.347926064
1.084,9.036076,4.37673925
1.085,8.820324,4.405413096
1.086,8.640395,4.433946688
1.087,8.502312,4.462339119
1.088,8.374221,4.490589485
1.089,8.110634,4.518696886
1.09,7.741465,4.546660427
1.091,7.455706,4.574479218
1.092,6.991162,4.602152374
1.093,6.478659,4.629679013
1.094,5.994952,4.657058259
1.095,5.546904,4.684289241
1.096,5.095281,4.711371091
1.097,4.467212,4.738302948
1.098,3.813051,4.765083953
1.099,3.490422,4.791713254
1.1,3.035576,4.818190004
1.101,3.262923,4.84451336
1.102,3.702348,4.870682483
1.103,4.230104,4.89669654
1.104,4.865908,4.922554704
1.105,5.348,4.94825615
1.106,5.783675,4.973800062
1.107,6.190832,4.999185624
1.108,6.515391,5.02441203
1.109,6.888376,5.049478476
1.11,7.53303,5.074384164
1.111,7.690676,5.099128302
1.112,7.659197,5.1237101
1.113,7.14732,5.148128778
1.114,6.860545,5.172383557
1.115,6.606981,5.196473665
1.116,6.378845,5.220398336
1.117,6.251877,5.244156807
1.118,6.207825,5.267748322
1.119,6.232437,5.291172131
1.12,6.291719,5.314427487
1.121,6.71621,5.33751365
1.122,6.498029,5.360429885
1.123,6.582721,5.383175463
1.124,6.571245,5.405749659
1.125,6.567323,5.428151755
1.126,6.323679,5.450381037
1.127,6.170237,5.472436798
1.128,6.004342,5.494318335
1.129,5.848032,5.516024953
1.13,5.77494,5.537555959
1.131,5.522096,5.558910669
1.132,5.266397,5.580088402
1.133,5.055053,5.601088485
1.134,4.947693,5.621910248
1.135,4.883235,5.642553029
1.136,4.812532,5.663016171
1.137,4.731032,5.683299022
1.138,4.58259,5.703400937
1.139,4.314517,5.723321275
1.14,3.989879,5.743059403
1.141,3.710489,5.762614691
1.142,3.334686,5.781986518
1.143,2.954216,5.801174266
1.144,2.693728,5.820177325
1.145,2.545138,5.83899509
1.146,2.566726,5.857626961
1.147,2.654347,5.876072346
1.148,2.933142,5.894330657
1.149,3.281606,5.912401313
1.15,3.737582,5.930283738
1.151,4.205508,5.947977364
1.152,4.794003,5.965481627
1.153,5.464883,5.98279597
1.154,6.119575,5.999919841
1.155,6.598485,6.016852696
1.156,7.175843,6.033593995
1.157,7.496546,6.050143205
1.158,7.518024,6.0664998
1.159,7.502074,6.082663258
1.16,7.518301,6.098633065
1.161,7.077882,6.114408713
1.162,6.959948,6.1299897
1.163,6.759,6.145375529
1.164,6.648971,6.16056571
1.165,6.77415,6.175559761
1.166,7.488767,6.190357202
1.167,7.898727,6.204957565
1.168,8.475134,6.219360383
1.169,9.007286,6.233565198
1.17,9.51324,6.247571558
1.171,9.925905,6.261379018
1.172,10.282392,6.274987136
1.173,10.410587,6.288395481
1.174,10.309409,6.301603625
1.175,10.039249,6.314611148
1.176,9.654102,6.327417635
1.177,9.255943,6.340022679
1.178,8.814532,6.352425879
1.179,8.378427,6.36462684
1.18,7.588534,6.376625174
1.181,7.264932,6.388420497
1.182,7.114049,6.400012436
1.183,7.107161,6.41140062
1.184,7.327782,6.422584687
1.185,7.706081,6.433564282
1.186,8.144189,6.444339054
1.187,8.640642,6.454908661
1.188,9.147695,6.465272766
1.189,9.569755,6.475431039
1.19,9.819304,6.485383157
1.191,9.868965,6.495128802
1.192,9.810006,6.504667666
1.193,9.667746,6.513999443
1.194,9.865419,6.523123837
1.195,9.79713,6.532040557
1.196,9.549881,6.54074932
1.197,9.566254,6.549249848
1.198,9.62688,6.557541871
1.199,8.715297,6.565625124
1.2,8.230112,6.573499351
1.201,7.827231,6.5811643
1.202,7.457192,6.588619728
1.203,7.355256,6.595865397
1.204,7.203844,6.602901076
1.205,6.824719,6.609726542
1.206,6.293352,6.616341577
1.207,6.403344,6.622745971
1.208,5.960411,6.62893952
1.209,5.710578,6.634922026
1.21,5.691362,6.640693299
1.211,5.745872,6.646253155
1.212,5.680565,6.651601418
1.213,5.132089,6.656737917
1.214,4.949409,6.661662489
1.215,4.706666,6.666374976
1.216,4.591312,6.670875229
1.217,4.357703,6.675163104
1.218,4.222968,6.679238466
1.219,4.277823,6.683101183
1.22,4.348878,6.686751134
1.221,4.31648,6.690188202
1.222,4.381767,6.693412277
1.223,4.363053,6.696423258
1.224,4.567919,6.699221047
1.225,4.904359,6.701805557
1.226,5.324541,6.704176704
1.227,5.736452,6.706334414
1.228,6.031352,6.708278617
1.229,6.156288,6.710009252
1.23,6.17128,6.711526263
1.231,6.094704,6.712829603
1.232,6.042891,6.713919229
1.233,6.107356,6.714795108
1.234,6.170604,6.715457211
1.235,6.311387,6.715905516
1.236,6.448217,6.716140011
1.237,6.576502,6.716160687
1.238,6.714079,6.715967544
1.239,6.889041,6.715560588
1.24,7.003732,6.714939831
1.241,7.390057,6.714105295
1.242,7.522576,6.713057004
1.243,7.580453,6.711794993
1.244,7.600977,6.710319301
1.245,7.441336,6.708629977
1.246,7.201926,6.706727072
1.247,6.934817,6.704610649
1.248,6.80861,6.702280774
1.249,6.752038,6.699737522
1.25,6.648819,6.696980974
1.251,6.848575,6.694011217
1.252,6.937835,6.690828345
1.253,6.890289,6.687432461
1.254,6.745935,6.683823673
1.255,6.545924,6.680002094
1.256,6.398491,6.675967848
1.257,6.467824,6.671721061
1.258,6.317473,6.667261871
1.259,6.042266,6.662590417
1.26,5.672642,6.65770685
1.261,5.594286,6.652611325
1.262,5.284123,6.647304004
1.263,5.136673,6.641785055
1.264,5.127998,6.636054655
1.265,5.229713,6.630112986
1.266,5.033021,6.623960238
1.267,5.13921,6.617596605
1.268,5.200648,6.611022291
1.269,5.283226,6.604237505
1.27,5.463635,6.597242463
1.271,5.666108,6.590037388
1.272,5.841164,6.582622509
1.273,5.985265,6.574998062
1.274,6.088465,6.567164289
1.275,6.120697,6.559121441
1.276,6.082253,6.550869774
1.277,5.95968,6.542409549
1.278,6.146555,6.533741037
1.279,6.41697,6.524864513
1.28,6.650289,6.51578026
1.281,6.799751,6.506488567
1.282,7.209547,6.49698973
1.283,7.541129,6.487284052
1.284,7.966426,6.47737184
1.285,8.539152,6.467253412
1.286,9.290106,6.456929089
1.287,10.064299,6.4463992
1.288,10.712595,6.435664079
1.289,11.198645,6.42472407
1.29,11.575148,6.413579519
1.291,11.796598,6.402230783
1.292,11.871618,6.390678221
1.293,11.878124,6.378922203
1.294,11.816076,6.366963101
1.295,11.611147,6.354801298
1.296,11.210111,6.34243718
1.297,10.644482,6.32987114
1.298,10.087804,6.31710358
1.299,9.656281,6.304134905
1.3,9.240003,6.290965528
1.301,8.865013,6.277595868
1.302,8.48182,6.264026352
1.303,8.05075,6.25025741
1.304,7.396986,6.236289483
1.305,6.597831,6.222123013
1.306,5.79201,6.207758452
1.307,5.181733,6.193196258
1.308,5.136387,6.178436895
1.309,4.860179,6.163480831
1.31,4.730671,6.148328543
1.311,4.732894,6.132980514
1.312,4.841818,6.117437232
1.313,4.798125,6.101699192
1.314,5.12911,6.085766895
1.315,5.690338,6.069640848
1.316,6.475846,6.053321565
1.317,6.483468,6.036809565
1.318,6.9385,6.020105375
1.319,7.009406,6.003209524
1.32,6.936517,5.986122553
1.321,6.789479,5.968845004
1.322,7.183162,5.951377428
1.323,7.37581,5.93372038
1.324,7.146146,5.915874424
1.325,6.682839,5.897840126
1.326,6.186029,5.879618062
1.327,5.426939,5.861208811
1.328,5.047065,5.84261296
1.329,4.774833,5.8238311
1.33,4.958287,5.804863829
1.331,4.772615,5.785711752
1.332,4.661886,5.766375478
1.333,4.692001,5.746855622
1.334,4.851902,5.727152806
1.335,5.032827,5.707267658
1.336,5.217682,5.68720081
1.337,4.988575,5.666952901
1.338,5.032302,5.646524576
1.339,5.016448,5.625916486
1.34,5.232,5.605129285
1.341,5.282427,5.584163637
1.342,5.386979,5.563020209
1.343,5.543118,5.541699673
1.344,5.666107,5.520202708
1.345,5.810853,5.49853
1.346,6.079369,5.476682237
1.347,6.230852,5.454660116
1.348,6.667554,5.432464337
1.349,7.344355,5.410095608
1.35,7.481923,5.38755464
1.351,7.608151,5.364842151
1.352,7.596911,5.341958863
1.353,7.4958,5.318905507
1.354,7.493193,5.295682815
1.355,7.573302,5.272291526
1.356,7.650762,5.248732387
1.357,7.603135,5.225006145
1.358,7.559385,5.201113558
1.359,7.506821,5.177055385
1.36,7.549355,5.152832393
1.361,7.775807,5.128445352
1.362,7.886379,5.10389504
1.363,8.296545,5.079182237
1.364,8.515386,5.054307731
1.365,8.553592,5.029272313
1.366,8.691371,5.00407678
1.367,8.447294,4.978721935
1.368,8.140153,4.953208585
1.369,7.728427,4.927537542
1.37,7.236899,4.901709623
1.371,6.420005,4.87572565
1.372,5.359378,4.849586452
1.373,4.185454,4.823292859
1.374,3.131099,4.79684571
1.375,2.323504,4.770245845
1.376,1.812,4.743494113
1.377,1.50584,4.716591364
1.378,1.358713,4.689538455
1.379,1.330506,4.662336247
1.38,1.355172,4.634985607
1.381,1.376141,4.607487405
1.382,1.102873,4.579842517
1.383,1.13851,4.552051822
1.384,1.171345,4.524116206
1.385,1.252065,4.496036557
1.386,1.318223,4.467813771
1.387,1.475938,4.439448744
1.388,1.698257,4.410942381
1.389,1.918528,4.382295589
1.39,2.193497,4.35350928
1.391,2.598096,4.32458437
1.392,2.979815,4.29552178
1.393,3.380839,4.266322436
1.394,3.877639,4.236987267
1.395,4.338965,4.207517207
1.396,4.679135,4.177913194
1.397,4.891769,4.148176171
1.398,5.117988,4.118307084
1.399,5.425782,4.088306885
1.4,5.6809,4.058176528
1.401,5.890051,4.027916973
1.402,6.058678,3.997529184
1.403,6.187884,3.967014126
1.404,6.236519,3.936372773
1.405,6.12886,3.905606099
1.406,5.994958,3.874715084
1.407,5.84838,3.843700712
1.408,5.647959,3.812563969
1.409,5.341607,3.781305848
1.41,5.048296,3.749927343
1.411,4.831813,3.718429454
1.412,4.684464,3.686813182
1.413,4.539568,3.655079535
1.414,4.32985,3.623229524
1.415,4.438763,3.591264161
1.416,4.182501,3.559184464
1.417,3.954632,3.526991456
1.418,3.724057,3.49468616
1.419,3.594851,3.462269606
1.42,3.448074,3.429742825
1.421,3.325508,3.397106853
1.422,3.237814,3.364362729
1.423,3.235344,3.331511495
1.424,3.373182,3.298554197
1.425,3.518821,3.265491885
1.426,3.707845,3.232325611
1.427,3.817056,3.199056431
1.428,3.899324,3.165685404
1.429,3.98911,3.132213593
1.43,4.116065,3.098642062
1.431,4.305915,3.064971882
1.432,4.244052,3.031204124
1.433,4.107683,2.997339862
1.434,3.947138,2.963380176
1.435,3.883521,2.929326146
1.436,3.986464,2.895178857
1.437,4.098481,2.860939394
1.438,4.187766,2.82660885
1.439,4.22356,2.792188316
1.44,4.218309,2.757678889
1.441,4.266283,2.723081666
1.442,4.290695,2.68839775
1.443,4.201563,2.653628245
1.444,3.890567,2.618774258
1.445,3.359079,2.583836898
1.446,2.664127,2.548817277
1.447,1.962229,2.513716511
1.448,1.501109,2.478535717
1.449,1.170125,2.443276015
1.45,0.984754,2.407938527
1.451,0.951414,2.372524379
1.452,1.12646,2.337034698
1.453,1.422621,2.301470615
1.454,1.505063,2.26583326
1.455,2.007542,2.230123769
1.456,2.516551,2.194343278
1.457,3.047562,2.158492927
1.458,3.303215,2.122573858
1.459,3.315225,2.086587213
1.46,3.146012,2.050534138
1.461,2.734082,2.014415781
1.462,2.172619,1.978233292
1.463,1.592214,1.941987824
1.464,1.170747,1.905680529
1.465,1.167624,1.869312564
1.466,0.867009,1.832885086
1.467,0.591016,1.796399256
1.468,0.147345,1.759856234
1.469,0.153704,1.723257185
1.47,0.404206,1.686603273
1.471,0.686071,1.649895666
1.472,1.088057,1.613135532
1.473,1.587775,1.576324041
1.474,2.009595,1.539462365
1.475,2.533668,1.502551678
1.476,3.048357,1.465593156
1.477,3.52586,1.428587973
1.478,3.813137,1.39153731
1.479,3.834459,1.354442345
1.48,3.58938,1.317304259
1.481,3.114058,1.280124234
1.482,2.513861,1.242903455
1.483,1.907848,1.205643106
1.484,1.381364,1.168344374
1.485,1.019554,1.131008446
1.486,0.701757,1.09363651
1.487,0.427852,1.056229757
1.488,0.226826,1.018789377
1.489,0.075993,0.981316562
1.49,0.089791,0.943812506
1.491,0.181971,0.906278401
1.492,0.303997,0.868715445
1.493,0.704066,0.831124831
1.494,0.734326,0.793507757
1.495,0.72581,0.75586542
1.496,1.255425,0.71819902
1.497,1.266214,0.680509754
1.498,1.259087,0.642798823
1.499,1.17248,0.605067428
1.5,0.954019,0.56731677
1.501,0.223007,0.52954805
1.502,-0.170751,0.491762471
1.503,-0.603167,0.453961237
1.504,-1.012404,0.416145549
1.505,-1.362917,0.378316613
1.506,-1.625629,0.340475633
1.507,-1.737134,0.302623813
1.508,-1.575536,0.264762359
1.509,-0.909128,0.226892476
1.51,-0.316428,0.189015369
1.511,0.393616,0.151132244
1.512,1.018305,0.113244308
1.513,1.522828,0.075352767
1.514,1.800877,0.037458827
1.515,1.744823,-0.000436306
1.516,1.619982,-0.038331425
1.517,1.385117,-0.076225324
1.518,1.091176,-0.114116796
1.519,0.523811,-0.152004634
1.52,0.418411,-0.189887634
1.521,0.490437,-0.227764588
1.522,0.364642,-0.265634291
1.523,0.562402,-0.303495537
1.524,0.591735,-0.341347121
1.525,1.13468,-0.379187837
1.526,1.126267,-0.417016482
1.527,1.166141,-0.45483185
1.528,1.282669,-0.492632737
1.529,1.430765,-0.530417942
1.53,1.514447,-0.568186259
1.531,1.059357,-0.605936487
1.532,0.79904,-0.643667425
1.533,0.411085,-0.68137787
1.534,0.199187,-0.719066623
1.535,0.14634,-0.756732483
1.536,0.166908,-0.794374251
1.537,0.651108,-0.831990729
1.538,0.851984,-0.869580719
1.539,0.96374,-0.907143025
1.54,0.958949,-0.944676451
1.541,0.983771,-0.982179801
1.542,1.143114,-1.019651883
1.543,1.367841,-1.057091502
1.544,1.65101,-1.094497467
1.545,1.929863,-1.131868587
1.546,2.101809,-1.169203672
1.547,1.743479,-1.206501534
1.548,1.63869,-1.243760985
1.549,1.414774,-1.280980839
1.55,1.21515,-1.318159911
1.551,1.106345,-1.355297017
1.552,1.113974,-1.392390975
1.553,1.288764,-1.429440605
1.554,1.392709,-1.466444726
1.555,1.833667,-1.50340216
1.556,1.863446,-1.540311732
1.557,1.760927,-1.577172265
1.558,1.571443,-1.613982586
1.559,1.377003,-1.650741524
1.56,1.248019,-1.687447908
1.561,1.040574,-1.72410057
1.562,0.708836,-1.760698342
1.563,0.316322,-1.79724006
1.564,-0.202865,-1.833724559
1.565,-0.679023,-1.87015068
1.566,-1.199833,-1.906517261
1.567,-1.507551,-1.942823145
1.568,-1.618272,-1.979067176
1.569,-1.811274,-2.015248201
1.57,-2.423169,-2.051365068
1.571,-2.633155,-2.087416626
1.572,-2.754774,-2.123401728
1.573,-2.853005,-2.159319228
1.574,-2.839915,-2.195167983
1.575,-2.699297,-2.230946851
1.576,-2.451967,-2.266654694
1.577,-2.145483,-2.302290374
1.578,-1.762448,-2.337852758
1.579,-1.355939,-2.373340712
1.58,-0.899801,-2.408753107
1.581,-0.672591,-2.444088816
1.582,-0.448733,-2.479346714
1.583,-0.763195,-2.514525678
1.584,-1.128318,-2.549624588
1.585,-1.573584,-2.584642327
1.586,-1.945946,-2.61957778
1.587,-2.156934,-2.654429834
1.588,-2.295148,-2.689197381
1.589,-2.303918,-2.723879313
1.59,-2.373579,-2.758474526
1.591,-2.360401,-2.792981919
1.592,-2.231026,-2.827400393
1.593,-2.058735,-2.861728852
1.594,-1.851451,-2.895966204
1.595,-1.921165,-2.930111359
1.596,-2.026844,-2.964163228
1.597,-2.331801,-2.998120729
1.598,-2.71081,-3.031982781
1.599,-2.980179,-3.065748304
1.6,-3.260454,-3.099416225
1.601,-3.348858,-3.132985471
1.602,-3.401494,-3.166454974
1.603,-3.450141,-3.199823667
1.604,-3.496906,-3.23309049
1.605,-3.550287,-3.266254382
1.606,-3.648893,-3.299314288
1.607,-3.708087,-3.332269155
1.608,-3.786337,-3.365117934
1.609,-3.892038,-3.397859579
1.61,-4.155554,-3.430493049
1.611,-4.540051,-3.463017303
1.612,-4.990628,-3.495431307
1.613,-5.357194,-3.527734029
1.614,-5.810256,-3.559924439
1.615,-6.130448,-3.592001514
1.616,-6.255957,-3.623964233
1.617,-6.172148,-3.655811576
1.618,-5.864732,-3.687542532
1.619,-5.458745,-3.719156088
1.62,-5.135146,-3.75065124
1.621,-4.884479,-3.782026984
1.622,-4.668115,-3.813282322
1.623,-4.427357,-3.844416257
1.624,-4.156084,-3.8754278
1.625,-3.766567,-3.906315963
1.626,-3.286445,-3.937079762
1.627,-3.004413,-3.967718218
1.628,-2.845242,-3.998230356
1.629,-2.928435,-4.028615204
1.63,-3.121424,-4.058871795
1.631,-3.086529,-4.088999165
1.632,-3.290117,-4.118996356
1.633,-3.308757,-4.148862412
1.634,-3.322735,-4.178596383
1.635,-3.642661,-4.208197322
1.636,-3.759759,-4.237664286
1.637,-4.012861,-4.266996338
1.638,-4.305013,-4.296192544
1.639,-4.566073,-4.325251974
1.64,-4.700557,-4.354173702
1.641,-4.880308,-4.382956809
1.642,-4.620489,-4.411600378
1.643,-4.527733,-4.440103497
1.644,-4.366303,-4.468465258
1.645,-4.819392,-4.496684759
1.646,-5.187832,-4.5247611
1.647,-5.711544,-4.55269339
1.648,-5.871363,-4.580480737
1.649,-6.301851,-4.608122257
1.65,-6.663959,-4.635617071
1.651,-6.915019,-4.662964303
1.652,-7.092881,-4.690163083
1.653,-7.577194,-4.717212543
1.654,-7.302974,-4.744111825
1.655,-7.32039,-4.77086007
1.656,-7.158988,-4.797456427
1.657,-6.825198,-4.82390005
1.658,-6.279367,-4.850190097
1.659,-5.622526,-4.87632573
1.66,-5.090782,-4.902306119
1.661,-4.536647,-4.928130434
1.662,-4.161028,-4.953797856
1.663,-3.981051,-4.979307565
1.664,-3.865592,-5.004658751
1.665,-3.667316,-5.029850605
1.666,-3.413628,-5.054882327
1.667,-3.22318,-5.079753119
1.668,-3.224166,-5.104462189
1.669,-3.400295,-5.12900875
1.67,-3.617016,-5.153392022
1.671,-3.813928,-5.177611228
1.672,-3.917694,-5.201665596
1.673,-3.880488,-5.225554361
1.674,-5.114955,-5.249276763
1.675,-5.022019,-5.272832046
1.676,-4.980807,-5.296219461
1.677,-5.029959,-5.319438262
1.678,-5.102874,-5.342487711
1.679,-5.034122,-5.365367073
1.68,-5.111189,-5.388075621
1.681,-5.157109,-5.410612631
1.682,-5.183686,-5.432977386
1.683,-5.237893,-5.455169174
1.684,-5.457228,-5.477187288
1.685,-5.774956,-5.499031027
1.686,-6.1585,-5.520699697
1.687,-6.475622,-5.542192606
1.688,-6.67981,-5.563509071
1.689,-6.713634,-5.584648414
1.69,-6.741393,-5.60560996
1.691,-6.940434,-5.626393044
1.692,-7.220677,-5.646997002
1.693,-7.547232,-5.66742118
1.694,-7.697973,-5.687664927
1.695,-7.695675,-5.707727598
1.696,-7.744998,-5.727608555
1.697,-7.945037,-5.747307164
1.698,-8.207115,-5.7668228
1.699,-8.514007,-5.786154839
1.7,-8.575073,-5.805302668
1.701,-8.638871,-5.824265676
1.702,-8.876025,-5.843043259
1.703,-8.82745,-5.861634821
1.704,-8.772036,-5.880039768
1.705,-8.733776,-5.898257515
1.706,-8.667286,-5.916287482
1.707,-8.494278,-5.934129095
1.708,-8.272959,-5.951781786
1.709,-7.990787,-5.969244992
1.71,-7.592323,-5.986518159
1.711,-7.130405,-6.003600736
1.712,-6.659126,-6.020492178
1.713,-6.1845,-6.03719195
1.714,-5.799307,-6.053699518
1.715,-5.588214,-6.070014357
1.716,-5.565232,-6.086135948
1.717,-5.681712,-6.102063777
1.718,-6.03322,-6.117797338
1.719,-6.292651,-6.13333613
1.72,-6.511604,-6.148679657
1.721,-7.054868,-6.163827432
1.722,-7.641226,-6.178778972
1.723,-8.099102,-6.193533801
1.724,-8.463993,-6.208091449
1.725,-8.605819,-6.222451453
1.726,-8.522075,-6.236613356
1.727,-8.267789,-6.250576707
1.728,-7.894672,-6.264341061
1.729,-7.189354,-6.27790598
1.73,-6.541871,-6.291271032
1.731,-5.749831,-6.304435792
1.732,-4.968224,-6.317399841
1.733,-4.306839,-6.330162766
1.734,-3.882483,-6.34272416
1.735,-3.674056,-6.355083624
1.736,-3.684337,-6.367240764
1.737,-4.26381,-6.379195193
1.738,-4.806158,-6.390946531
1.739,-5.293482,-6.402494403
1.74,-5.771122,-6.413838442
1.741,-6.161804,-6.424978287
1.742,-6.519381,-6.435913582
1.743,-6.562737,-6.44664398
1.744,-6.383919,-6.45716914
1.745,-5.947548,-6.467488726
1.746,-5.232614,-6.477602409
1.747,-4.328004,-6.487509868
1.748,-3.46333,-6.497210787
1.749,-2.870178,-6.506704857
1.75,-2.531256,-6.515991777
1.751,-2.530869,-6.52507125
1.752,-2.82647,-6.533942987
1.753,-3.313028,-6.542606706
1.754,-3.818603,-6.551062131
1.755,-4.250468,-6.559308993
1.756,-4.848282,-6.56734703
1.757,-5.099116,-6.575175985
1.758,-5.242881,-6.582795609
