time,theta_t,theta_t_fit
1.763,-26.555184,-19.49680889
1.764,-26.687486,-19.56579649
1.765,-26.717223,-19.63311776
1.766,-26.850481,-19.69877243
1.767,-26.939771,-19.76276037
1.768,-27.177292,-19.8250816
1.769,-29.172181,-19.88573626
1.77,-27.788366,-19.94472466
1.771,-28.339968,-20.00204727
1.772,-28.812896,-20.05770466
1.773,-29.048588,-20.1116976
1.774,-28.982924,-20.16402697
1.775,-28.809373,-20.2146938
1.776,-28.472784,-20.26369928
1.777,-30.003661,-20.31104473
1.778,-27.827758,-20.35673163
1.779,-27.461741,-20.40076159
1.78,-27.197356,-20.44313639
1.781,-26.931585,-20.48385791
1.782,-26.631366,-20.52292823
1.783,-28.48365,-20.56034953
1.784,-26.603491,-20.59612415
1.785,-27.001301,-20.63025458
1.786,-27.620017,-20.66274345
1.787,-27.540568,-20.69359353
1.788,-27.736335,-20.72280773
1.789,-27.83717,-20.75038911
1.79,-27.847165,-20.77634087
1.791,-27.827522,-20.80066634
1.792,-27.595128,-20.82336902
1.793,-27.468909,-20.84445252
1.794,-29.434929,-20.86392061
1.795,-29.242308,-20.8817772
1.796,-29.137027,-20.89802633
1.797,-29.125547,-20.91267218
1.798,-29.632932,-20.92571908
1.799,-29.707423,-20.9371715
1.8,-30.095027,-20.94703402
1.801,-30.483137,-20.95531141
1.802,-30.910956,-20.96200852
1.803,-31.325781,-20.96713037
1.804,-31.291828,-20.97068212
1.805,-31.391637,-20.97266904
1.806,-31.328221,-20.97309657
1.807,-31.155114,-20.97197026
1.808,-30.959534,-20.96929579
1.809,-30.698294,-20.96507899
1.81,-30.330605,-20.95932583
1.811,-29.919352,-20.95204238
1.812,-29.940868,-20.94323487
1.813,-29.722415,-20.93290966
1.814,-29.627604,-20.92107323
1.815,-29.635651,-20.9077322
1.816,-29.863564,-20.8928933
1.817,-29.926116,-20.87656341
1.818,-30.022559,-20.85874954
1.819,-29.9005,-20.83945881
1.82,-30.041907,-20.81869847
1.821,-30.159597,-20.79647592
1.822,-30.288106,-20.77279865
1.823,-30.395027,-20.74767429
1.824,-30.421138,-20.72111061
1.825,-30.493908,-20.69311549
1.826,-30.606957,-20.66369692
1.827,-30.757722,-20.63286303
1.828,-30.970582,-20.60062206
1.829,-31.086603,-20.56698238
1.83,-31.179702,-20.53195247
1.831,-31.30468,-20.49554093
1.832,-31.442391,-20.45775649
1.833,-31.609905,-20.41860798
1.834,-31.917211,-20.37810436
1.835,-32.190607,-20.3362547
1.836,-32.68205,-20.29306817
1.837,-33.349999,-20.24855408
1.838,-33.676304,-20.20272184
1.839,-33.880052,-20.15558096
1.84,-33.807272,-20.10714108
1.841,-33.651364,-20.05741194
1.842,-33.515252,-20.00640339
1.843,-33.382072,-19.9541254
1.844,-33.179781,-19.90058802
1.845,-32.93803,-19.84580144
1.846,-32.49552,-19.78977593
1.847,-32.034661,-19.73252188
1.848,-31.696185,-19.67404976
1.849,-31.863856,-19.61437017
1.85,-31.883983,-19.5534938
1.851,-31.91344,-19.49143144
1.852,-32.069572,-19.42819398
1.853,-32.192714,-19.3637924
1.854,-32.289522,-19.2982378
1.855,-32.588077,-19.23154136
1.856,-33.038507,-19.16371435
1.857,-33.323847,-19.09476814
1.858,-33.66088,-19.0247142
1.859,-33.659487,-18.95356409
1.86,-33.627975,-18.88132945
1.861,-33.150607,-18.80802203
1.862,-32.646847,-18.73365365
1.863,-31.992227,-18.65823622
1.864,-31.144412,-18.58178174
1.865,-30.250444,-18.50430231
1.866,-29.431215,-18.4258101
1.867,-29.006623,-18.34631735
1.868,-28.242258,-18.26583642
1.869,-27.492345,-18.1843797
1.87,-26.880793,-18.10195971
1.871,-26.382508,-18.01858902
1.872,-26.043996,-17.93428029
1.873,-25.767282,-17.84904624
1.874,-25.497543,-17.76289968
1.875,-25.295498,-17.67585349
1.876,-25.011533,-17.58792062
1.877,-24.910011,-17.49911411
1.878,-24.924419,-17.40944703
1.879,-25.143787,-17.31893257
1.88,-25.132598,-17.22758394
1.881,-25.148552,-17.13541446
1.882,-25.236578,-17.04243748
1.883,-25.203876,-16.94866643
1.884,-25.36883,-16.85411481
1.885,-25.513842,-16.75879617
1.886,-25.459917,-16.66272412
1.887,-25.568092,-16.56591235
1.888,-22.397523,-16.46837457
1.889,-22.027618,-16.37012458
1.89,-21.638157,-16.27117623
1.891,-21.247575,-16.17154342
1.892,-20.902367,-16.07124008
1.893,-20.599431,-15.97028024
1.894,-20.223634,-15.86867795
1.895,-19.778768,-15.7664473
1.896,-19.298265,-15.66360245
1.897,-18.976349,-15.56015759
1.898,-18.561667,-15.45612698
1.899,-18.303439,-15.35152489
1.9,-18.016488,-15.24636566
1.901,-17.760891,-15.14066366
1.902,-20.102984,-15.03443329
1.903,-19.632167,-14.92768902
1.904,-19.374309,-14.82044532
1.905,-19.081625,-14.71271672
1.906,-18.757126,-14.60451777
1.907,-18.421677,-14.49586308
1.908,-17.944244,-14.38676725
1.909,-17.460939,-14.27724495
1.91,-16.952517,-14.16731086
1.911,-16.37712,-14.05697969
1.912,-16.037554,-13.94626617
1.913,-15.660263,-13.83518508
1.914,-15.447971,-13.72375119
1.915,-15.061107,-13.61197932
1.916,-14.823867,-13.49988429
1.917,-14.529983,-13.38748097
1.918,-14.378757,-13.27478421
1.919,-14.289514,-13.16180891
1.92,-14.156562,-13.04856996
1.921,-14.126535,-12.93508229
1.922,-14.005137,-12.82136082
1.923,-13.782789,-12.70742049
1.924,-13.530944,-12.59327626
1.925,-13.309755,-12.47894308
1.926,-13.11695,-12.36443593
1.927,-12.967273,-12.24976977
1.928,-13.000351,-12.13495959
1.929,-12.916013,-12.02002038
1.93,-12.672927,-11.9049671
1.931,-12.540825,-11.78981476
1.932,-12.453435,-11.67457833
1.933,-12.44823,-11.55927279
1.934,-12.362434,-11.44391314
1.935,-12.423269,-11.32851433
1.936,-12.417257,-11.21309134
1.937,-11.906927,-11.09765913
1.938,-11.751508,-10.98223266
1.939,-11.57413,-10.86682685
1.94,-11.120098,-10.75145666
1.941,-11.031175,-10.63613698
1.942,-10.779631,-10.52088272
1.943,-10.929284,-10.40570877
1.944,-10.922378,-10.29063001
1.945,-10.755112,-10.17566127
1.946,-10.796785,-10.0608174
1.947,-10.676255,-9.946113206
1.948,-10.409756,-9.831563471
1.949,-10.284835,-9.717182962
1.95,-10.192602,-9.602986418
1.951,-10.107967,-9.488988552
1.952,-9.918162,-9.375204048
1.953,-9.728644,-9.261647561
1.954,-9.531788,-9.148333717
1.955,-9.250769,-9.035277108
1.956,-9.143583,-8.922492293
1.957,-9.093987,-8.809993798
1.958,-9.090666,-8.697796111
1.959,-8.950523,-8.585913685
1.96,-8.72225,-8.474360932
1.961,-8.721022,-8.363152227
1.962,-8.517572,-8.2523019
1.963,-8.472564,-8.141824243
1.964,-8.451476,-8.0317335
1.965,-8.448592,-7.922043873
1.966,-8.4675,-7.812769515
1.967,-8.440934,-7.703924535
1.968,-8.575029,-7.595522988
1.969,-8.704487,-7.487578883
1.97,-8.685713,-7.380106175
1.971,-8.691918,-7.273118767
1.972,-8.631296,-7.166630509
1.973,-8.581023,-7.060655193
1.974,-8.571076,-6.955206556
1.975,-8.568696,-6.850298278
1.976,-8.539539,-6.745943977
1.977,-8.46118,-6.642157214
1.978,-8.345745,-6.538951487
1.979,-8.222675,-6.436340229
1.98,-8.033676,-6.334336812
1.981,-8.072434,-6.232954541
1.982,-8.232364,-6.132206655
1.983,-8.430388,-6.032106326
1.984,-8.579248,-5.932666655
1.985,-8.644033,-5.833900674
1.986,-8.661033,-5.735821344
1.987,-8.66633,-5.638441554
1.988,-8.702792,-5.541774117
1.989,-8.5541,-5.445831773
1.99,-8.489415,-5.350627185
1.991,2.682443,-5.25617294
1.992,2.767739,-5.162481546
1.993,2.875608,-5.069565431
1.994,3.072207,-4.977436942
1.995,3.340065,-4.886108345
1.996,-7.41034,-4.795591824
1.997,4.183346,-4.705899476
1.998,4.613891,-4.617043317
1.999,4.943463,-4.529035273
2,5.228682,-4.441887185
2.001,5.560128,-4.355610804
2.002,5.852978,-4.270217792
2.003,6.067282,-4.185719722
2.004,5.807928,-4.102128073
2.005,5.272378,-4.019454233
2.006,-6.535691,-3.937709495
2.007,-6.938626,-3.856905058
2.008,-7.388928,-3.777052025
2.009,-7.60608,-3.698161402
2.01,-7.797547,-3.620244098
2.011,-7.915033,-3.543310922
2.012,-7.648385,-3.467372584
2.013,-7.088177,-3.392439693
2.014,-6.491203,-3.318522755
2.015,-5.894616,-3.245632176
2.016,-5.451218,-3.173778256
2.017,-5.055557,-3.10297119
2.018,-4.665587,-3.03322107
2.019,-4.281426,-2.964537878
2.02,-4.002918,-2.896931492
2.021,-3.686202,-2.830411679
2.022,-3.608505,-2.764988098
2.023,-3.711315,-2.700670298
2.024,-3.734745,-2.637467716
2.025,-3.66682,-2.575389679
2.026,-3.533398,-2.514445397
2.027,-3.353831,-2.454643973
2.028,-3.18327,-2.395994389
2.029,-2.965586,-2.338505515
2.03,-2.858793,-2.282186105
2.031,-2.753087,-2.227044796
2.032,-2.69096,-2.173090106
2.033,-2.527899,-2.120330435
2.034,-2.383434,-2.068774065
2.035,-2.154991,-2.018429156
2.036,-1.830371,-1.969303749
2.037,-1.510592,-1.921405762
2.038,-1.347712,-1.874742992
2.039,-1.25325,-1.829323111
2.04,-1.096977,-1.78515367
2.041,-0.936738,-1.742242094
2.042,-0.588237,-1.700595681
2.043,10.705759,-1.660221608
2.044,11.078101,-1.621126921
2.045,11.569347,-1.583318542
2.046,12.074027,-1.546803262
2.047,12.504137,-1.511587747
2.048,12.847825,-1.477678532
2.049,13.174532,-1.445082023
2.05,13.558588,-1.413804495
2.051,14.049753,-1.383852094
2.052,14.596883,-1.355230832
2.053,15.076127,-1.327946591
2.054,15.486279,-1.302005119
2.055,15.679007,-1.277412034
2.056,15.481474,-1.254172816
2.057,15.536373,-1.232292814
2.058,15.570662,-1.211777241
2.059,15.525237,-1.192631176
2.06,15.334438,-1.174859562
2.061,15.180976,-1.158467206
2.062,14.634846,-1.143458777
2.063,13.942807,-1.129838809
2.064,13.250464,-1.117611698
2.065,12.619205,-1.106781702
2.066,12.11967,-1.097352942
2.067,1.55761,-1.089329397
2.068,1.317816,-1.082714911
2.069,1.219351,-1.077513187
2.07,1.214326,-1.073727788
2.071,1.27494,-1.071362136
2.072,1.413748,-1.070419515
2.073,1.671202,-1.070903067
2.074,1.919881,-1.072815793
2.075,2.073585,-1.076160552
2.076,2.212886,-1.080940062
2.077,2.309484,-1.087156901
2.078,2.441431,-1.094813501
2.079,2.463154,-1.103912155
2.08,2.562504,-1.114455012
2.081,11.977904,-1.126444077
2.082,12.245326,-1.139881215
2.083,12.152004,-1.154768145
2.084,12.310716,-1.171106444
2.085,12.128784,-1.188897545
2.086,3.047581,-1.208142737
2.087,2.82069,-1.228843166
2.088,2.854562,-1.250999833
2.089,2.728378,-1.274613595
2.09,2.561471,-1.299685166
2.091,2.356459,-1.326215114
2.092,2.286924,-1.354203864
2.093,2.230932,-1.383651695
2.094,2.200139,-1.414558743
2.095,2.234193,-1.446925
2.096,2.302079,-1.48075031
2.097,2.288045,-1.516034377
2.098,2.322737,-1.552776757
2.099,2.331347,-1.590976862
2.1,9.981983,-1.630633961
2.101,9.614472,-1.671747178
2.102,1.900879,-1.714315491
2.103,1.779488,-1.758337735
2.104,1.803106,-1.8038126
2.105,1.699354,-1.850738633
2.106,9.116249,-1.899114235
2.107,9.192793,-1.948937665
2.108,8.873303,-2.000207036
2.109,8.334189,-2.05292032
2.11,8.156031,-2.107075342
2.111,7.901907,-2.162669786
2.112,7.573649,-2.219701193
2.113,7.23389,-2.27816696
2.114,6.942966,-2.33806434
2.115,6.842011,-2.399390446
2.116,6.96269,-2.462142247
2.117,7.220491,-2.52631657
2.118,7.584169,-2.5919101
2.119,8.182954,-2.65891938
2.12,8.496038,-2.727340814
2.121,8.761956,-2.797170663
2.122,8.961035,-2.868405047
2.123,2.328429,-2.941039946
2.124,2.366441,-3.0150712
2.125,2.225513,-3.09049451
2.126,1.898875,-3.167305437
2.127,1.492012,-3.245499402
2.128,1.116442,-3.32507169
2.129,0.836512,-3.406017444
2.13,0.661135,-3.488331673
2.131,0.57748,-3.572009247
2.132,0.647247,-3.657044898
2.133,1.010158,-3.743433222
2.134,1.358657,-3.831168681
2.135,1.645307,-3.920245599
2.136,2.045236,-4.010658165
2.137,2.384436,-4.102400435
2.138,2.617372,-4.195466329
2.139,2.673232,-4.289849635
2.14,2.557281,-4.385544008
2.141,2.35343,-4.482542968
2.142,2.059361,-4.580839906
2.143,1.767376,-4.68042808
2.144,1.556953,-4.781300617
2.145,1.395384,-4.883450515
2.146,1.217859,-4.986870641
2.147,0.992997,-5.091553733
2.148,0.828883,-5.197492403
2.149,0.720546,-5.304679133
2.15,0.643221,-5.413106276
2.151,0.56624,-5.522766063
2.152,0.46825,-5.633650597
2.153,0.533412,-5.745751854
2.154,0.399659,-5.85906169
2.155,0.283886,-5.973571832
2.156,0.211178,-6.089273888
2.157,0.033259,-6.206159342
2.158,-0.443578,-6.324219558
2.159,-0.939676,-6.443445776
2.16,-1.551193,-6.563829119
2.161,-2.132393,-6.685360589
2.162,-2.885213,-6.808031072
2.163,-3.58395,-6.931831332
2.164,-4.380569,-7.056752019
2.165,-5.259274,-7.182783668
2.166,-6.161224,-7.309916695
2.167,-6.489262,-7.438141405
2.168,-6.893168,-7.567447988
2.169,-6.806994,-7.69782652
2.17,-6.982025,-7.829266968
2.171,-6.997604,-7.961759185
2.172,-7.000411,-8.095292915
2.173,-6.993719,-8.229857794
2.174,-6.963817,-8.365443348
2.175,-6.87579,-8.502038997
2.176,-6.855825,-8.639634052
2.177,-6.892631,-8.77821772
2.178,-6.962552,-8.917779105
2.179,-7.162646,-9.058307205
2.18,-7.275673,-9.199790915
2.181,-7.096487,-9.34221903
2.182,-6.964877,-9.485580242
2.183,-6.805633,-9.629863147
2.184,-6.698134,-9.775056237
2.185,-6.764462,-9.921147911
2.186,-6.888419,-10.06812647
2.187,-7.047407,-10.21598011
2.188,-6.895912,-10.36469695
2.189,-6.9513,-10.51426501
2.19,-7.341781,-10.6646722
2.191,-7.739062,-10.81590635
2.192,-8.303088,-10.96795522
2.193,-9.02312,-11.12080645
2.194,-9.689428,-11.2744476
2.195,-12.254206,-11.42886614
2.196,-13.216887,-11.58404948
2.197,-14.241235,-11.73998491
2.198,-15.237534,-11.89665966
2.199,-16.117712,-12.05406085
2.2,-17.0705,-12.21217556
2.201,-17.813723,-12.37099075
2.202,-18.591249,-12.53049331
2.203,-19.068319,-12.69067007
2.204,-19.530608,-12.85150777
2.205,-19.552826,-13.01299307
2.206,-19.450316,-13.17511256
2.207,-19.313645,-13.33785276
2.208,-19.123426,-13.50120011
2.209,-19.087433,-13.66514098
2.21,-19.05915,-13.82966167
2.211,-18.992163,-13.99474842
2.212,-18.998248,-14.1603874
2.213,-18.988654,-14.32656469
2.214,-18.892323,-14.49326635
2.215,-18.886804,-14.66047832
2.216,-19.010754,-14.82818653
2.217,-19.080276,-14.99637682
2.218,-19.151452,-15.16503497
2.219,-19.211934,-15.33414672
2.22,-19.357623,-15.50369771
2.221,-19.661753,-15.67367358
2.222,-19.901917,-15.84405988
2.223,-19.950664,-16.0148421
2.224,-20.311652,-16.1860057
2.225,-21.084839,-16.35753608
2.226,-21.918167,-16.52941858
2.227,-22.634509,-16.70163851
2.228,-23.539699,-16.87418111
2.229,-24.261864,-17.04703159
2.23,-24.992935,-17.22017512
2.231,-25.575535,-17.3935968
2.232,-25.994987,-17.56728172
2.233,-26.533922,-17.74121491
2.234,-27.095027,-17.91538135
2.235,-27.614823,-18.08976601
2.236,-28.055137,-18.26435381
2.237,-28.420588,-18.43912962
2.238,-28.648896,-18.6140783
2.239,-28.775594,-18.78918465
2.24,-28.872698,-18.96443347
2.241,-28.97715,-19.13980951
2.242,-29.072654,-19.31529748
2.243,-29.06535,-19.49088209
2.244,-28.963247,-19.66654801
2.245,-28.876725,-19.84227987
2.246,-28.988309,-20.01806231
2.247,-29.296333,-20.19387992
2.248,-29.72898,-20.36971728
2.249,-30.247061,-20.54555894
2.25,-30.77634,-20.72138945
2.251,-31.155447,-20.89719333
2.252,-31.110461,-21.07295509
2.253,-31.188036,-21.24865922
2.254,-31.399256,-21.4242902
2.255,-31.396442,-21.5998325
2.256,-31.329087,-21.77527059
2.257,-31.126584,-21.95058891
2.258,-30.998231,-22.1257719
2.259,-30.912281,-22.30080401
2.26,-30.865136,-22.47566967
2.261,-30.865556,-22.65035331
2.262,-30.906195,-22.82483935
2.263,-31.110916,-22.99911223
2.264,-31.408721,-23.17315637
2.265,-31.880716,-23.34695621
2.266,-32.445621,-23.52049618
2.267,-33.002731,-23.69376072
2.268,-33.527558,-23.86673428
2.269,-33.964484,-24.03940132
2.27,-34.281678,-24.21174629
2.271,-34.435449,-24.38375367
2.272,-34.455135,-24.55540796
2.273,-34.39975,-24.72669364
2.274,-34.247574,-24.89759524
2.275,-34.043653,-25.06809729
2.276,-33.767149,-25.23818433
2.277,-33.52924,-25.40784093
2.278,-33.16466,-25.57705168
2.279,-32.859117,-25.7458012
2.28,-32.663041,-25.9140741
2.281,-32.671026,-26.08185506
2.282,-32.81934,-26.24912874
2.283,-32.883153,-26.41587987
2.284,-32.802488,-26.58209318
2.285,-32.696339,-26.74775343
2.286,-32.628313,-26.91284543
2.287,-32.527461,-27.07735401
2.288,-32.436812,-27.24126403
2.289,-32.311628,-27.40456039
2.29,-32.120158,-27.56722803
2.291,-31.867908,-27.72925192
2.292,-31.600395,-27.89061709
2.293,-31.498763,-28.05130857
2.294,-31.688639,-28.21131147
2.295,-32.091545,-28.37061093
2.296,-32.589294,-28.52919214
2.297,-33.139824,-28.68704031
2.298,-33.729854,-28.84414073
2.299,-34.346289,-29.00047872
2.3,-34.892561,-29.15603966
2.301,-35.275798,-29.31080898
2.302,-35.519644,-29.46477214
2.303,-35.639203,-29.61791469
2.304,-35.605011,-29.77022221
2.305,-35.382876,-29.92168034
2.306,-35.010916,-30.07227478
2.307,-34.615609,-30.22199129
2.308,-34.158158,-30.3708157
2.309,-33.661917,-30.51873387
2.31,-33.308402,-30.66573176
2.311,-33.10169,-30.81179537
2.312,-32.976903,-30.95691077
2.313,-32.778876,-31.10106409
2.314,-32.565835,-31.24424156
2.315,-32.424359,-31.38642943
2.316,-32.395764,-31.52761405
2.317,-32.429035,-31.66778184
2.318,-32.489087,-31.80691928
2.319,-32.456285,-31.94501293
2.32,-32.257416,-32.08204944
2.321,-32.059254,-32.21801551
2.322,-31.781266,-32.35289793
2.323,-30.56071,-32.48668357
2.324,-30.366592,-32.61935937
2.325,-30.187915,-32.75091236
2.326,-30.123459,-32.88132966
2.327,-30.148987,-33.01059844
2.328,-30.249466,-33.138706
2.329,-30.430374,-33.26563969
2.33,-30.625557,-33.39138695
2.331,-30.865308,-33.51593533
2.332,-31.187272,-33.63927244
2.333,-31.597245,-33.761386
2.334,-32.007815,-33.88226382
2.335,-32.366167,-34.0018938
2.336,-32.648745,-34.12026391
2.337,-32.843772,-34.23736224
2.338,-32.958828,-34.35317698
2.339,-33.017803,-34.4676964
2.34,-33.014051,-34.58090886
2.341,-33.108544,-34.69280285
2.342,-33.237564,-34.80336692
2.343,-35.795687,-34.91258975
2.344,-35.97904,-35.02046012
2.345,-36.119916,-35.12696689
2.346,-36.148179,-35.23209904
2.347,-36.145676,-35.33584565
2.348,-36.18252,-35.43819591
2.349,-36.302506,-35.53913912
2.35,-36.458064,-35.63866467
2.351,-36.598373,-35.73676207
2.352,-36.670601,-35.83342093
2.353,-36.673579,-35.928631
2.354,-36.649894,-36.02238211
2.355,-36.723008,-36.1146642
2.356,-36.810352,-36.20546734
2.357,-37.033981,-36.29478171
2.358,-37.322723,-36.3825976
2.359,-37.659526,-36.46890542
2.36,-37.987006,-36.55369569
2.361,-38.186636,-36.63695905
2.362,-38.218968,-36.71868627
2.363,-38.159441,-36.79886822
2.364,-38.011972,-36.8774959
2.365,-37.961939,-36.95456043
2.366,-38.013025,-37.03005304
2.367,-38.165309,-37.1039651
2.368,-38.276591,-37.1762881
2.369,-38.337994,-37.24701364
2.37,-38.360986,-37.31613346
2.371,-38.418795,-37.38363941
2.372,-38.524409,-37.44952348
2.373,-38.66275,-37.51377778
2.374,-38.8277,-37.57639455
2.375,-39.010562,-37.63736616
2.376,-39.06124,-37.69668509
2.377,-38.912872,-37.75434398
2.378,-38.581596,-37.81033558
2.379,-38.22629,-37.86465278
2.38,-37.765328,-37.91728858
2.381,-37.268142,-37.96823615
2.382,-34.2891,-38.01748877
2.383,-34.108901,-38.06503984
2.384,-33.907625,-38.11088293
2.385,-33.784292,-38.1550117
2.386,-33.649466,-38.19741999
2.387,-33.529816,-38.23810175
2.388,-33.440697,-38.27705106
2.389,-33.342666,-38.31426216
2.39,-33.280821,-38.34972941
2.391,-33.333829,-38.38344731
2.392,-33.426351,-38.41541051
2.393,-33.484095,-38.44561378
2.394,-33.517774,-38.47405205
2.395,-33.529526,-38.50072037
2.396,-33.445046,-38.52561395
2.397,-33.401036,-38.54872812
2.398,-33.315423,-38.57005836
2.399,-33.21834,-38.58960031
2.4,-32.99987,-38.60734971
2.401,-32.802941,-38.62330249
2.402,-32.461902,-38.63745469
2.403,-32.240579,-38.64980251
2.404,-32.013241,-38.66034228
2.405,-31.756018,-38.66907047
2.406,-31.724606,-38.67598373
2.407,-31.849738,-38.68107882
2.408,-31.923062,-38.68435264
2.409,-32.08677,-38.68580227
2.41,-32.386922,-38.6854249
2.411,-32.834046,-38.68321789
2.412,-33.20425,-38.67917873
2.413,-33.634262,-38.67330507
2.414,-33.866849,-38.66559469
2.415,-33.772488,-38.65604554
2.416,-33.463456,-38.64465568
2.417,-33.02299,-38.63142336
2.418,-32.561987,-38.61634695
2.419,-32.134563,-38.59942498
2.42,-31.644643,-38.58065611
2.421,-31.087281,-38.56003917
2.422,-30.494052,-38.53757312
2.423,-30.05447,-38.51325708
2.424,-29.758114,-38.48709032
2.425,-29.775122,-38.45907224
2.426,-29.944284,-38.42920241
2.427,-30.209868,-38.39748053
2.428,-30.446673,-38.36390646
2.429,-30.6938,-38.32848021
2.43,-30.843185,-38.29120193
2.431,-31.020441,-38.25207191
2.432,-31.161766,-38.21109063
2.433,-31.109924,-38.16825866
2.434,-30.965066,-38.12357676
2.435,-30.697372,-38.07704583
2.436,-30.42545,-38.0286669
2.437,-30.259291,-37.97844118
2.438,-30.027667,-37.92637
2.439,-29.851233,-37.87245485
2.44,-29.719474,-37.81669737
2.441,-29.66046,-37.75909934
2.442,-29.685124,-37.6996627
2.443,-29.857778,-37.63838952
2.444,-30.182165,-37.57528204
2.445,-30.437522,-37.51034262
2.446,-30.772512,-37.4435738
2.447,-31.009815,-37.37497824
2.448,-31.268485,-37.30455875
2.449,-31.519382,-37.2323183
2.45,-31.730276,-37.15826
2.451,-31.871385,-37.0823871
2.452,-32.113701,-37.004703
2.453,-32.294113,-36.92521125
2.454,-32.469158,-36.84391554
2.455,-32.718148,-36.76081971
2.456,-33.015566,-36.67592774
2.457,-33.329384,-36.58924375
2.458,-33.657671,-36.50077201
2.459,-34.062532,-36.41051694
2.46,-34.433162,-36.31848309
2.461,-34.53761,-36.22467516
2.462,-37.774762,-36.129098
2.463,-38.055031,-36.03175658
2.464,-38.341683,-35.93265604
2.465,-35.515641,-35.83180163
2.466,-35.587308,-35.72919878
2.467,-35.748308,-35.62485302
2.468,-38.77068,-35.51877005
2.469,-35.91899,-35.41095569
2.47,-35.897369,-35.30141591
2.471,-35.792719,-35.19015682
2.472,-35.632338,-35.07718466
2.473,-35.397695,-34.96250582
2.474,-35.156487,-34.8461268
2.475,-34.815317,-34.72805427
2.476,-34.423783,-34.60829502
2.477,-34.058386,-34.48685597
2.478,-33.660981,-34.36374418
2.479,-33.352036,-34.23896685
2.48,-33.130365,-34.11253131
2.481,-33.022387,-33.98444502
2.482,-33.029731,-33.85471557
2.483,-33.049522,-33.72335069
2.484,-33.253164,-33.59035824
2.485,-33.441647,-33.45574621
2.486,-36.274369,-33.3195227
2.487,-36.653789,-33.18169597
2.488,-36.98458,-33.0422744
2.489,-37.326154,-32.90126648
2.49,-37.539552,-32.75868084
2.491,-37.613848,-32.61452625
2.492,-37.635551,-32.46881158
2.493,-37.619864,-32.32154583
2.494,-37.498101,-32.17273814
2.495,-37.140473,-32.02239776
2.496,-36.68839,-31.87053407
2.497,-36.217305,-31.71715656
2.498,-35.84005,-31.56227485
2.499,-35.505854,-31.40589868
2.5,-35.136736,-31.24803791
2.501,-34.948143,-31.08870251
2.502,-34.691172,-30.92790258
2.503,-34.438772,-30.76564833
2.504,-34.163855,-30.60195008
2.505,-33.929543,-30.43681828
2.506,-33.621172,-30.27026348
2.507,-33.343728,-30.10229634
2.508,-33.075797,-29.93292766
2.509,-32.926209,-29.76216831
2.51,-32.579305,-29.59002931
2.511,-32.260876,-29.41652177
2.512,-31.944237,-29.2416569
2.513,-31.631699,-29.06544604
2.514,-31.232875,-28.88790062
2.515,-30.813706,-28.70903217
2.516,-30.530884,-28.52885236
2.517,-30.282194,-28.34737292
2.518,-30.054321,-28.16460571
2.519,-29.779362,-27.98056269
2.52,-29.533202,-27.7952559
2.521,-28.96017,-27.6086975
2.522,-28.423103,-27.42089974
2.523,-27.893565,-27.23187498
2.524,-27.502234,-27.04163566
2.525,-27.223468,-26.85019432
2.526,-26.922477,-26.65756361
2.527,-26.490587,-26.46375625
2.528,-26.046615,-26.26878506
2.529,-25.680068,-26.07266296
2.53,-25.425214,-25.87540296
2.531,-25.261295,-25.67701814
2.532,-24.937212,-25.47752169
2.533,-24.448579,-25.27692688
2.534,-23.798668,-25.07524705
2.535,-23.151242,-24.87249566
2.536,-22.611675,-24.66868621
2.537,-22.194618,-24.46383231
2.538,-21.887951,-24.25794765
2.539,-21.348393,-24.051046
2.54,-21.030796,-23.84314119
2.541,-20.723213,-23.63424714
2.542,-20.569801,-23.42437786
2.543,-20.642407,-23.21354742
2.544,-20.877064,-23.00176996
2.545,-21.134261,-22.7890597
2.546,-21.753059,-22.57543093
2.547,-22.13671,-22.36089801
2.548,-22.477444,-22.14547538
2.549,-22.807948,-21.92917753
2.55,-22.915981,-21.71201903
2.551,-23.167412,-21.4940145
2.552,-23.463501,-21.27517865
2.553,-23.788546,-21.05552622
2.554,-23.94511,-20.83507204
2.555,-24.056171,-20.61383098
2.556,-24.004776,-20.39181799
2.557,-23.808553,-20.16904806
2.558,-23.672783,-19.94553624
2.559,-23.135835,-19.72129764
2.56,-22.765716,-19.49634742
2.561,-22.432283,-19.2707008
2.562,-22.245569,-19.04437304
2.563,-22.013258,-18.81737946
2.564,-21.772458,-18.58973543
2.565,-21.515739,-18.36145635
2.566,-21.28254,-18.13255768
2.567,-21.127608,-17.90305493
2.568,-20.983659,-17.67296365
2.569,-20.895147,-17.44229942
2.57,-20.80463,-17.21107788
2.571,-20.623454,-16.97931468
2.572,-20.313457,-16.74702555
2.573,-19.925816,-16.51422622
2.574,-19.68169,-16.28093248
2.575,-19.435766,-16.04716013
2.576,-19.275691,-15.81292503
2.577,-19.137714,-15.57824305
2.578,-19.353975,-15.3431301
2.579,-19.219541,-15.10760213
2.58,-19.043589,-14.87167508
2.581,-19.022219,-14.63536496
2.582,-19.300312,-14.39868778
2.583,-19.367562,-14.16165957
2.584,-19.721102,-13.92429641
2.585,-20.092579,-13.68661436
2.586,-20.40919,-13.44862953
2.587,-20.569862,-13.21035803
2.588,-20.828552,-12.97181601
2.589,-20.954204,-12.7330196
2.59,-21.048589,-12.49398498
2.591,-21.101964,-12.25472832
2.592,-21.053742,-12.0152658
